id,OrderableName,DosageForm,IvFlag,InactiveDate,DayOrDoseLimit,DefaultMedRoute,ScheduleType,Schedule,Synonym,FormularyStatus,AlertMsg,PatientInstructions,AssociatedImmunization,MedRoutes
2279,GANCICLOVIR 0.15%,"GEL,OPH",,,30D,OPHTHALMIC,,5XD,[],,[],"UNTIL CORNEAL ULCER HEALS, THEN 1 DROP IN AFFECTED EYE(S) TID FOR 7 DAYS",,[]
2280,AMOXICILLIN/CLAVULANATE 1000MG/62.5MG ER,"TAB,SA",,,,ORAL,,BID,"[""AUGMENTIN 1000MG""]",,[],FINF,,[]
2281,PERPHENAZINE,TAB,,,30D,ORAL,,BID,"[""TRILAFON""]",N/F,[],TO IMPROVE MOOD,,[]
2282,METRONIDAZOLE 50MG/ML COMPOUND,SUSP,,,7D,ORAL,,BID,[],,"[""LOOK ALIKE SOUND ALIKE""]",FINF,,[]
2283,ZZ SODIUM BIPHOSPHATE/SODIUM PHOSPHATE,"ENEMA,RTL",,"JAN 27,2012",,RECTAL,,,[],,[],,,[]
2284,ZZ DEXTROSE 10% CMPD,INJ,,"JAN 12,2015",,INTRAVENOUS,,AS DIRECTED,[],,"[""HIGH RISK HIGH ALERT""]",,,[]
2285,HCTZ/SPIRONOLACTONE 10MG/10MG/ML,SUSP,,,30D,ORAL,,DAILY,"[""HYDROCHLOROTHIAZIDE""]",,[],SHAKE WELL,,[]
2286,VERAPAMIL 50MG/ML,SUSP,,,,,,TID,[],N/F,[],F HEADACHE,,[]
2287,ZZ CALCIUM CIT+VIT D 630MG/500IU TAB,TAB,,"APR 11,2011",,,,,[],N/F,[],,,[]
2288,ZZ SPIRONOLACTONE 2MG/ML,SUSP,,"DEC 3,2012",,,,DAILY,[],N/F,[],FOR HEART,,[]
2289,PHENYTOIN 100MG ER (BRAND),"CAP,SA",,,,ORAL,,HS,"[""DILANTIN""]",N/F,[],TPS,,[]
2290,ZZ TOBRAMYCIN 15MG/ML FORTIFIED CMPD,OPH,,"DEC 15,2016",,OPHTHALMIC,,,[],N/F,[],,,[]
2291,MEROPENEM,"INJ,PWDR",,,7D,IV PIGGYBACK,,Q8H,[],,[],,,[]
2292,DABIGATRAN,"CAP,ORAL",,,7D,ORAL,,BID,"[""PRADAXA""]",N/F,"[""HIGH RISK HIGH ALERT""]",,,[]
2293,ZZ PHENYTOIN 100MG ER CAP (BRAND NAME),"CAP,ORAL",,"SEP 1,2010",,,,,[],,[],,,[]
2294,ZZ METRONIDAZOLE SOLN,SOLN,,"JUN 17,2012",,,,QID,[],,"[""LOOK ALIKE SOUND ALIKE""]",FINF,,[]
2295,"SALIVA,ARTIFICIAL",LOZENGE,,,30D,,,DAILY,[],N/F,[],F SALIVA SUPPLEMENT,,[]
2296,AMERIGEL WOUND DRESSING,"GEL,TOP",,,,TOPICAL,,DAILY,[],N/F,[],F WOUND DRESSING,,[]
2297,PRAMOXINE,LOTION,,,,TOPICAL,,DAILY,[],N/F,[],F ITCHINESS,,[]
2298,ZZ HUMALOG MIX 75/25 KIWKPEN,INJ,,"SEP 19,2011",,,,,[],N/F,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2299,HUMALOG 75/25 KWIKPEN,INJ,,,,SUBCUTANEOUS,,BID,[],N/F,"[""LOOK ALIKE SOUND ALIKE""]",WITH MEALS FDM,,[]
2300,ZZ HUMALOG 75/25 PEN/,INJ,,"SEP 19,2011",,SUBCUTANEOUS,,,[],N/F,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2301,ZZ ACYCLOVIR 400MG (PYXIS),TAB,,"AUG 21,2018",7D,,,BID,[],N/F,[],,,[]
2302,ZZ PETROLATUM,"JELLY,TOP",,"DEC 21,2016",,TOPICAL,,DAILY,[],,[],,,[]
2303,CICLOPIROX 1%,SHAMPOO,,,,TOPICAL HAIR,,,[],N/F,[],,,[]
2304,ACAMPROSATE,"TAB,EC",,,30D,ORAL,,TID,"[""CAMPRAL""]",,[],,,[]
2305,NIFEDIPINE 0.2%,"GEL,TOP",,,,TOPICAL,,DAILY,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2306,KETOROLAC TROMETHAMINE 0.5%,"SOLN,OPH",,,30D,OPHTHALMIC,,QID,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2307,PARICALCITOL,"CAP,ORAL",,,30D,ORAL,,TIW,"[""ZEMPLAR""]",N/F,[],TO IMPROVE CALCIUM AND PHOSPHATE BALANCE.,,[]
2308,ZZ MORPHINE ER 15MG TAB UD,"TAB,SA",,"MAY 16,2014",3D,ORAL,,Q12H,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2309,ZZ LEVOFLOXACIN 15MG/ML SUSP CMPD,SUSP,,"JUL 26,2012",,,,,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2310,NYSTATIN/MAALOX/LIDOCAINE 2%,SUSP,,"JUL 1,2023",,,,,[],,"[""HIGH RISK HIGH ALERT"", ""LOOK ALIKE SOUND ALIKE""]",,,[]
2311,"ANTIHEMOPHILIC FACTOR,HUMAN",INJ,,,30D,INTRAVENOUS,,NOW,[],N/F,[],&#92 GIVEN IN CLINIC,,[]
2312,ZZ LIDOCAINE/PRILOCAINE,"CREAM,TOP",,"JUN 20,2014",,TOPICAL,,,[],,"[""HIGH RISK HIGH ALERT""]",WASH HANDS AFTER USE,,[]
2313,NABUMETONE,TAB,,,,ORAL,,DAILY,"[""RELAFEN""]",N/F,[],,,[]
2314,ZZ LIQUID TOP,PAD,,"NOV 27,2012",,,,,[],,[],,,[]
2315,COLISTIMETHATE 150MG/VIAL,"INJ,LYPHL",,,7D,INHALATION,,Q6H,"[""COLY-MYCIN M""]",N/F,[],FOR INFECTIONS,,[]
2316,ZZ LIDOCAINE OPH 3.5%,"GEL,OPH",,"SEP 4,2018",30D,OPHTHALMIC TOPICAL,PRN,AS DIRECTED,[],N/F,"[""HIGH RISK HIGH ALERT""]",GIVEN IN CLINIC,,[]
2317,SALICYLIC ACID 40%,"PLASTER,TOP",,,,TOPICAL,,EVERY 2 DAYS,"[""CURAD"", ""MEDIPLAST""]",,[],",REMOVE THEN APPLY A NEW PAD.",,[]
2318,FORMOTEROL/MOMETASONE 100/5 MCG,"INHL,ORAL",,,30D,ORAL,,BID,"[""DULERA""]",,[],FOR TREATING SEVERE LUNG DISEASE.,,[]
2319,DAPTOMYCIN,"INJ,LYPHL",,,7D,IV PIGGYBACK,,Q24H,"[""CUBICIN"", ""DAPTOMYCIN""]",N/F,"[""LOOK ALIKE SOUND ALIKE""]",FOR SERIOUS INFECTION.,,[]
2320,ACETAMINOPHEN 160MG/5ML,SUSP,,,30D,ORAL,,QID PRN,"[""APAP""]",,"[""HIGH RISK HIGH ALERT"", ""LOOK ALIKE SOUND ALIKE"", ""ACETAMINOPHEN 160MG/5ML""]",F PAIN OR FEVER,,[]
2321,ACETAMINOPHEN 160MG/5ML (NB),SUSP,,,,ORAL,,NOW,[],,"[""HIGH RISK HIGH ALERT"", ""LOOK ALIKE SOUND ALIKE""]",&#92 GIVEN IN CLINIC,,[]
2322,ZZ ACETAMINOPHEN 160MG/5ML (PYXIS),SUSP,,"JUN 17,2018",,,,Q6H,[],,"[""HIGH RISK HIGH ALERT"", ""LOOK ALIKE SOUND ALIKE""]",FOR PAIN OR FEVER (GIVEN IN CLINIC),,[]
2323,ZZ TRIAMCINOLONE N,"INHL,NASAL",,"OCT 14,2016",,NASAL,,ONCE DAILY,[],N/F,[],F CONGESTION,,[]
2324,ETANERCEPT 50MG/ML SURECLICK,"INJ,SOLN",,,,SUBCUTANEOUS,,Q WEEK,"[""ENBREL""]",,[],F ARTHRITIS,,[]
2325,PSEUDOEPHEDRINE 30MG,TAB,,,30D,ORAL,,Q6H PRN,"[""SUDAFED""]",,"[""LOOK ALIKE SOUND ALIKE""]",FOR NASAL CONGESTION. DO NOT TAKE FOR MORE THAN 3 DAYS IN A ROW,,[]
2326,PED SOD BIPHOSPHATE/SOD PHOSPHATE,"ENEMA,RTL",,,30D,RECTAL,,,"[""PEDIALAX""]",,[],FOR CONSTIPATION,,[]
2327,ZZ MISOPROSTOL 100MCG,"TAB,ORAL",,"MAR 12,2014",,,,,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2328,ZZ MISOPROSTOL 200MCG,TAB,,"MAR 12,2014",,,,,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2329,PANCRELIPASE,"CAP,EC",,,30D,ORAL,,TID WITH MEALS,"[""CREON 3000""]",,[],TO IMPROVE DIGESTION OF FOOD.,,[]
2330,INSULIN ASPART 100 UNITS/ML,INJ,,,30D,SUBCUTANEOUS,,TID WITH MEALS,"[""ASPART""]",,"[""HIGH RISK HIGH ALERT""]",TO CONTROL DIABETES,,[]
2331,AMOXICILLIN/CLAVULANATE 875MG/125MG,TAB,,,7D,ORAL,,BID,"[""AMOXICILLIN/CLAVULANATE"", ""AUGMENTIN 875MG""]",,[],FOR INFECTION.,,[]
2332,MAGNESIUM SULFATE 20GM IN SWFI 500ML,"INJ,SOLN",,,30D,IV PIGGYBACK,,ONCE,[],,"[""HIGH RISK HIGH ALERT""]",,,[]
2333,OXYTOCIN 20 UNITS/1000ML IN LR,"INJ,SOLN",,,30D,INTRAVENOUS,,,"[""PITOCIN""]",,"[""HAZARDOUS"", ""HIGH RISK HIGH ALERT""]",,,[]
2334,ZZ AMLODIPINE,TAB,,"SEP 23,2015",,,,,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2335,DIFLUPREDNATE 0.05%,"EMULSION,OPH",,,30D,OPHTHALMIC,,QID,"[""DUREZOL""]",,[],"KEEP MEDICINE IN BOX, AWAY FROM LIGHT.",,[]
2336,BETAMETHASONE DIPROPIONATE 0.05%,"CREAM,TOP",,,30D,TOPICAL,,BID,[],,[],FOR ITCHING OR INFLAMMATION.,,[]
2337,ZZ AMLODIPINE_,TAB,,"DEC 19,2010",,ORAL,,,[],,[],,,[]
2338,ZZ ACETOHYDROXAMIC ACID,TAB,,"AUG 1,2012",,,,,[],N/F,[],,,[]
2339,MAALOX/VISCOUS LIDOCAINE (CMPD),"SUSP,ORAL",,"OCT 11,2023",30D,,,DAILY,[],,"[""HIGH RISK HIGH ALERT""]",,,[]
2340,AMPHOTERICIN B 0.15%,"SOLN,OPH",,,,OPHTHALMIC TOPICAL,,HOURLY,[],N/F,"[""LOOK ALIKE SOUND ALIKE""]",FINF,,[]
2341,ZZ METHADONE 5MG,TAB,,"MAR 13,2012",,,,,[],,"[""HIGH RISK HIGH ALERT"", ""LOOK ALIKE SOUND ALIKE""]",,,[]
2342,ZZ METHYLPHENIDATE 10MG,TAB,,"MAR 12,2014",,,,DAILY,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2343,ZZ MORPHINE 15MG SR,"TAB,SA",,"FEB 24,2017",,,,DAILY,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2344,FAMOTIDINE 10MG/ML,"INJ,SOLN",,,30D,INTRAVENOUS,,BID,"[""PEPCID""]",,[],TO PREVENT STOMACH ULCERS,,[]
2345,RIVASTIGMINE 9.5MG/24HR,PATCH,,,30D,TRANSDERMAL,,DAILY,"[""EXELON""]",N/F,[],,,[]
2346,ZZ FAMOTIDINE 20MG IN 1/2NS 50ML,"INJ,SOLN",,"AUG 12,2014",,IV PIGGYBACK,,BID,[],,[],,,[]
2347,ZZ FENTANYL 2ML,"INJ,SOLN",,"APR 1,2014",,INTRAVENOUS,,ONCE,[],,"[""HIGH RISK HIGH ALERT"", ""LOOK ALIKE SOUND ALIKE""]",,,[]
2348,SODIUM CHLORIDE 3%,"INHL,ORAL",,,30D,INHALATION,,AS DIRECTED,[],,"[""HIGH RISK HIGH ALERT""]",,,[]
2349,AMOXICILLIN 250MG/5ML 150ML,"PWDR,RENST-ORAL",,,7D,ORAL,,TID,"[""POLYMOX""]",,"[""AMOXICILLIN 250MG/5ML SUSP""]",FINF DISCARD_,,[]
2350,VANCOMYCIN 50MG/ML,"SOLN,CONC",,,7D,OPHTHALMIC,,HOURLY,[],,[],,,[]
2351,CALCIUM CITRATE/VITAMIN D 315MG/250UNIT,TAB,,,30D,ORAL,,BID,[],,"[""CALCIUM CITRATE""]",FOR CALCIUM/VIT D SUPPLEMENT,,[]
2352,ZZ MIDODRINE 10MG,TAB,,"MAR 12,2014",,,,DAILY,[],N/F,[],,,[]
2353,ZZ VANCOMYCIN,"SOLN,ORAL",,"APR 12,2012",,,,DAILY,[],,[],FOR INFECTION,,[]
2354,ZZ VANCOMYCIN 50MG/ML,"SOLN,ORAL",,"DEC 3,2014",,,,DAILY,[],,[],,,[]
2355,ZZ ONDANSETRON 4MG U/D,TAB,,"APR 1,2014",,,,,[],N/F,[],,,[]
2356,FEXOFENADINE 30MG/5ML,"SUSP,ORAL",,,30D,ORAL,,BID,"[""ALLEGRA""]",N/F,[],FOR ALLERGIES,,[]
2357,ZZ PRASUGRAL 10MG TAB,TAB,,"APR 20,2015",,,,,[],N/F,[],,,[]
2358,PRAMIPEXOLE,"TAB,SA",,,30D,ORAL,,DAILY,"[""MIRAPEX""]",N/F,[],FOR MOVEMENT DISORDERS.,,[]
2359,ZZ TRIAMCINOLONE 0.025%,"CREAM,TOP",,"MAY 2,2012",,TOPICAL,,BID,[],,[],,,[]
2360,ZZ TRIAMCINOLONE (80GM),"OINT,TOP",,"MAY 2,2012",,TOPICAL,,BID,[],,[],,,[]
2361,TRIAMCINOLONE ACETONIDE 0.025% (15GM),"CREAM,TOP",,,30D,TOPICAL,,BID,"[""TAC""]",,[],FOR ITCHING OR INFLAMMATION,,[]
2362,TRIAMCINOLONE 0.1% (80GM),"OINT,TOP",,,30D,TOPICAL,,BID,[],,[],FOR ITCHING OR INFLAMMATION,,[]
2363,TRIAMCINOLONE 0.1% (15GM),"OINT,TOP",,,30D,TOPICAL,,BID,[],,[],FOR ITCHING OR INFLAMMATION,,[]
2364,ZZ ACETAMINOPHEN 1000S,TAB,,"JAN 7,2019",,,,Q4H,[],,"[""HIGH RISK HIGH ALERT"", ""LOOK ALIKE SOUND ALIKE""]",PRN FPA MAX8,,[]
2365,ZZ ANTIPYRINE/BENZOCAINE/GLYCERIN (PYX,"SOLN,OTIC",,"NOV 24,2014",,OTIC,,QID,[],,[],PRN FPA,,[]
2366,ZZ CYCLOBENZAPRINE (PYXIS),TAB,,"JUN 3,2018",,,,TID,[],,[],PRN F MUSCLE RELAXANT,,[]
2367,ZZ AMOXICILLIN/CLAV 250/125 (PYXIS),TAB,,"JUN 17,2018",,,,TID,[],,[],FINF,,[]
2368,LIDOCAINE 2% (PYXIS),LIQUID,,,,DENTAL ORAL TOPICAL,,UD,[],,"[""HIGH RISK HIGH ALERT""]",,,[]
2369,ZZ LANSOPRAZOLE,"PWDR,RENST-ORAL",,"NOV 21,2016",30D,ORAL,,DAILY,[],N/F,[],"FOR REFLUX,STOMACH AND/OR COUGH CONDITIONS.",,[]
2370,ZZ CLINDAMYCIN (PYXIS),"CAP,ORAL",,"JUN 3,2018",,,,Q6H,[],,[],FINF,,[]
2371,ZZ SULFAMETH/TRIMETH 800/160MG (PYXIS),TAB,,"JUN 3,2018",,,,BID,[],,[],FINF,,[]
2372,ZZ NAPROXEN (PYXIS),TAB,,"JUN 17,2018",,,,BID,[],,[],,,[]
2373,ZZ CLOTRIMAZOLE 1% (PYXIS),"CREAM,TOP",,"JUN 17,2018",,TOPICAL,,BID,[],,[],,,[]
2374,ZZ PERMETHRIN 1% (PYXIS),"LOTION,TOP",,"JUN 17,2018",,TOPICAL HAIR-SCALP,,UD,[],,[],LEAVE ON 10 MINUTES. RINSE AND COMB WITH NIT COMB,,[]
2375,OMEPRAZOLE 2MG/ML,"PWDR,RENST-ORAL",,,30D,ORAL,,DAILY,"[""FIRST"", ""PRILOSEC""]",,"[""LOOK ALIKE SOUND ALIKE""]",FOR REFLUX AND/OR COUGH CONDITIONS.,,[]
2376,ZZ CIPROFLOXACIN (PYXIS),TAB,,"JUN 3,2018",,ORAL,,BID,[],,[],FINF,,[]
2377,ZZ AMOXICILLIN 250MG/5ML (PYXIS),"PWDR,RENST-ORAL",,"JUN 17,2018",,ORAL,,TID,[],,"[""AMOXICILLIN 250MG/5ML SUSP""]",FINF,,[]
2378,ZZ DOXYCYCLINE (PYXIS),TAB,,"JUN 3,2018",,,,BID,[],,[],FINF,,[]
2379,ZZ AZITHROMYCIN 200MG/5ML (PYXIS),SUSP,,"JUN 17,2018",,ORAL,,QDAY,[],,"[""AZITHROMYCIN 200MG/ML SUSP""]",FINF,,[]
2380,ZZ SULFAMETHOXAZOLE/TRIMETHOPRIM(PYXIS),SUSP,,"JUN 3,2018",,ORAL,,BID,[],,"[""BACTRIM SUSP""]",FINF,,[]
2381,ZZ AMOXICILLIN (PYXIS),"CAP,ORAL",,"JUN 17,2018",,,,TID,[],,[],FINF,,[]
2382,ZZ SOD BIPHOSPHATE/SOD PHOSPHATE (PYXIS),ENEMA,,"JUN 3,2018",,RECTAL,,UD,[],,[],,,[]
2383,ZZ TRIAMCINOLONE 0.1% (30GM),"CREAM,TOP",,"JUL 31,2014",,TOPICAL,,BID,[],,[],FOR ITCHING AND INFLAMMATION,,[]
2384,FEBUXOSTAT,TAB,,,,ORAL,,DAILY,"[""ULORIC""]",N/F,[],FOR GOUT,,[]
2385,ZZ AZITHROMYCIN (PYXIS),TAB,,"JUN 17,2018",,,,QDAY,[],,[],FINF,,[]
2386,ZZ CEPHALEXIN 250MG/5ML (PYXIS),"PWDR,RENST-ORAL",,"JUN 17,2018",,,,Q6H,[],,"[""CEPHALEXIN SUSP""]",FINF,,[]
2387,ZZ DIPHENHYDRAMINE 12.5MG/5ML (PYXIS),ELIXIR,,"JUN 17,2018",,ORAL,,Q6H,[],,"[""LOOK ALIKE SOUND ALIKE""]",PRN,,[]
2388,ZZ ALOH/MGOH/SIMETH (PYXIS),LIQUID,,"JUN 3,2018",,,,,[],,[],,,[]
2389,ZZ GABAPENTIN U/D,"CAP,ORAL",,"JAN 6,2014",,,,TID,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2390,IBUPROFEN 200MG,TAB,,,,ORAL,,Q6H PRN,"[""MOTRIN""]",,[],F PAIN,,[]
2391,INSULIN 1/2 ML,SYRINGE/NDL,,,,SUBCUTANEOUS,,,"[""SYRINGE""]",,"[""HIGH RISK HIGH ALERT""]",FOR INSULIN USE,,[]
2392,ZZ CLINDAMYCIN ADD-VANTAGE,"INJ,SOLN",,"MAR 11,2014",4D,IV PIGGYBACK,,Q8H,[],,[],,,[]
2393,SILDENAFIL 2.5MG/ML,"SUSP,ORAL",,"JUL 1,2023",,ORAL,,BID,"[""REVATIO"", ""VIAGRA""]",N/F,[],FOR THE HEART AND LUNGS.,,[]
2394,RIVAROXABAN,TAB,,,7D,ORAL,,DAILY,"[""XARELTO""]",N/F,"[""HIGH RISK HIGH ALERT""]",WITH FOOD TO PREVENT BLOOD CLOTS,,[]
2395,HYDROCODONE/ACETAMINOPHEN 5MG/325MG,TAB,,,3D,ORAL,,Q6H PRN,"[""HYDROCODONE"", ""NORCO""]",,"[""HIGH RISK HIGH ALERT"", ""LOOK ALIKE SOUND ALIKE""]",FOR PAIN MCD,,[]
2396,ZZ HYDROCODONE/APAP 5MG/325MG UD,TAB,,"SEP 26,2013",,,FILL ON REQUEST,Q6H,[],,"[""HIGH RISK HIGH ALERT"", ""LOOK ALIKE SOUND ALIKE""]",,,[]
2397,ZZ MORPHINE 0.5MG/ML (PF),INJ,,"JUN 24,2014",3D,IV PUSH,PRN,NOW,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2398,MORPHINE 10MG/ML,INJ,,,3D,INTRAVENOUS,,,"[""INFUMORPH""]",,"[""LOOK ALIKE SOUND ALIKE""]","TO TREAT INTRACTABLE, SEVERE PAIN.",,[]
2399,MORPHINE 4MG/ML,INJ,,,3D,IV PUSH,,,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2400,ZZ MORPHINE 10MG/ML SDV,INJ,,"MAR 12,2014",,INTRAVENOUS,,,[],,"[""LOOK ALIKE SOUND ALIKE""]",FOR *DRIP* USE,,[]
2401,ZZ ENTANERCEPT (NB),"INJ,SOLN",,"JUN 25,2018",,SUBCUTANEOUS,,WEEKLY,[],,[],,,[]
2402,ETANERCEPT 25MG/0.5ML,"INJ,SOLN",,,30D,SUBCUTANEOUS,,NOW,"[""ENBREL""]",,[],F ARTHRITIS,,[]
2403,ZZ HYDROCODONE/ACETAMINOP 5MG/325MG UD,TAB,,"MAR 10,2015",4D,ORAL,PRN,Q6H,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2404,ZZ HYDROCODONE/APAP 5MG/500MG,TAB,,"JUN 18,2011",,,,,[],,"[""HIGH RISK HIGH ALERT"", ""LOOK ALIKE SOUND ALIKE""]",,,[]
2405,MINERAL OIL/PETROLATUM 198GM,"CREAM,TOP",,,30D,TOPICAL BODY,,DAILY,[],,[],,,[]
2406,PRASUGREL,TAB,,,7D,ORAL,,DAILY,"[""EFFIENT""]",N/F,[],TO IMPROVE BLOOD FLOW. MAY CAUSE BLEEDING.,,[]
2407,ZZ PRODIGY NO CODE,STRIP,,"JUL 5,2012",,BLOOD TEST GLUCOSE,,,[],N/F,[],FOR TESTING BLOOD GLUCOSE LEVELS.,,[]
2408,ZZ CALCIUM CIT/VIT D 630MG/500IU,TAB,,"JUN 3,2012",,,,BID,[],N/F,[],FOR CALCIUM SUPPLEMENT,,[]
2409,CHLORTHALIDONE,TAB,,,30D,ORAL,,QAM,[],,[],TO LOWER BLOOD PRESSURE AND/OR FOR WATER SWELLING.,,[]
2410,FENOFIBRATE,TAB,,,30D,ORAL,,DAILY,"[""TRICOR""]",N/F,[],FOR CHOLESTEROL,,[]
2411,DENOSUMAB 60MG/ML,"INJ,SOLN",,,,SUBCUTANEOUS,,ONCE,"[""PROLIA""]",N/F,[],FOR OSTEOPEROSIS,,[]
2412,FESOTERODINE,"TAB,SA",,,30D,ORAL,,DAILY,"[""TOVIAZ""]",N/F,[],FOR AN OVERACTIVE BLADDER.,,[]
2413,LEVOFLOXACIN 50MG/ML (CMPD),SUSP,,,7D,,,DAILY,[],N/F,"[""LOOK ALIKE SOUND ALIKE""]",FINF,,[]
2414,ZZ NITROFURANTOIN UD,"CAP,ORAL",,"AUG 1,2012",,,,BID,[],,[],,,[]
2415,ZZ NITROFURANTOIN UD,"CAP,SA",,"DEC 22,2015",,,,BID,[],,[],,,[]
2416,HYDROMORPHONE 2MG/ML,"INJ,SOLN",,,3D,IV PUSH,,Q3H,[],N/F,"[""HIGH RISK HIGH ALERT"", ""LOOK ALIKE SOUND ALIKE""]",FPA,,[]
2417,ZZ CHLORAL HYDRATE,"CAP,ORAL",,"JAN 5,2017",4D,,,QHS,"[""ZZ SOMNOTE""]",N/F,[],TO IMPROVE SLEEP OR CAUSE DROWSINESS.,,[]
2418,ZZ VANCOMYCIN 25MG/ML,"SOLN,ORAL",,"MAR 12,2014",,,,DAILY,[],,[],FINF,,[]
2419,NITROGLYCERIN 2% PKT,"OINT,TOP",,,30D,TOPICAL,,DAILY,[],,[],,,[]
2420,MORPHINE 1MG/ML (PF),INJ,,,3D,INTRATHECAL,,NOW,"[""DURAMORPH""]",,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2421,ZZ PHENYTOIN,"CAP,ORAL",,"AUG 25,2015",,ORAL,,,[],,[],TO PREVENT SIEZURE CONTROL.,,[]
2422,SYRINGE U-100 1CC INSULIN 30GA,SYRINGE/NDL,,"APR 21,2023",,SUBCUTANEOUS,,,"[""KENDALL MONOJECT"", ""SYRINGE""]",,"[""HIGH RISK HIGH ALERT""]",TO GIVE INSULIN FOR DIABETES.,,[]
2423,PIPERACILLIN/TAZOBACTAM 3.375GM,INJ,,,7D,IV PIGGYBACK,,Q8H,"[""ZOSYN""]",,[],,,[]
2424,ZZ NYST/LIDO/DIPH/MAALOX,SUSP,,"JUN 16,2020",,,,Q4H,[],,[],,,[]
2425,TOPIRAMATE 6MG/ML,SUSP,,"JUN 12,2023",30D,ORAL,,HS,[],N/F,[],TO PREVENT SEIZURES,,[]
2426,AZELAIC ACID 15%,"GEL,TOP",,,30D,TOPICAL,,BID,"[""FINACEA""]",N/F,[],TO IMPROVE SKIN CONDITION.,,[]
2427,ZZ RANOLAZINE 500MG,TAB,,"APR 2,2014",,,,BID,[],N/F,[],TO PREVENT CHRONIC CHEST PAIN,,[]
2428,ERYTHROMYCIN 200MG/5ML,"PWDR,RENST-ORAL",,,7D,ORAL,,QID,"[""EES""]",,[],FINF,,[]
2429,BUDESONIDE,"CAP,EC",,,,ORAL,,DAILY,[],N/F,[],,,[]
2430,VANCOMYCIN,"CAP,ORAL",,,7D,ORAL,,QID,"[""VANCOMYCIN""]",,[],FINF,,[]
2431,DIPHENHYDRAMINE 12.5MG/5ML,LIQUID,,,,ORAL,,Q6H PRN,"[""BENADRYL""]",,"[""LOOK ALIKE SOUND ALIKE""]",FOR COUGH OR ITCHING.,,[]
2432,SPIRONOLACTONE 25MG/ML,"SUSP,ORAL",,"MAY 27,2020",30D,,,DAILY,[],N/F,[],FOR HEART,,[]
2433,SPIRONOLACTONE 5MG/ML,"SUSP,ORAL",,"MAY 27,2020",,,,DAILY,[],N/F,[],FOR BLOOD PRESSURE,,[]
2434,ZZ MEPERIDINE 25MG/ML (PYXIS),"INJ,SOLN",,"APR 1,2012",,INTRAMUSCULAR,,NOW,[],,"[""HIGH RISK HIGH ALERT""]",,,[]
2435,ZZ MEPERIDINE 50MG/ML (PYXIS),"INJ,SOLN",,"APR 1,2012",,INTRAMUSCULAR,,NOW,[],,"[""HIGH RISK HIGH ALERT""]",,,[]
2436,ZZ MORPHINE 1MG/ML (PYXIS),INJ,,"MAY 5,2014",,INTRAMUSCULAR,,NOW,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2437,ZZ MORPHINE 2MG/ML (PYXIS),INJ,,"MAY 5,2014",,INTRAMUSCULAR,,NOW,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2438,ZZ MORPHINE 4MG/ML 1ML VIAL,INJ,,"AUG 29,2018",,INTRAMUSCULAR,,,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2439,ZZ NALOXONE 0.4MG/ML (PYXIS),"INJ,SOLN",,"JUN 17,2018",,INTRAMUSCULAR,,NOW,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2440,ZZ PIPERACILLIN/TAZOBACTAM 3.375GM ADD-V,INJ,,"MAR 11,2014",,IV PIGGYBACK,,,[],,[],,,[]
2441,CAFFEINE CITRATE 20MG/ML,INJ,,,30D,IV PIGGYBACK,,,[],N/F,[],,,[]
2442,ZOLEDRONIC ACID 5MG/100ML,"INJ,SOLN",,,30D,INTRAVENOUS,,ONCE,"[""RECLAST""]",N/F,[],TO IMPROVE BONE STRENGTH.,,[]
2443,ZZ ROSUVASTATIN 5MG,TAB,,"DEC 22,2015",,,,DAILY,[],N/F,[],FOR CHOLESTEROL,,[]
2444,ZZ DIVALPROEX 125MG,TAB (DELAYED RELEASE),,"DEC 22,2015",,,,BID,[],N/F,[],TO PREVENT SEIZURES,,[]
2445,CERTOLIZUMAB 200MG/ML,"INJ,SOLN",,,,SUBCUTANEOUS,,,"[""CIMZIA""]",N/F,[],TO IMPROVE ARTHRITIS.,,[]
2446,ZZ DOXYCYCLINE MONOHYDRATE,TAB,,"MAY 7,2015",,,FILL ON REQUEST,BID,[],,[],FINF,,[]
2447,DULOXETINE,"CAP,EC",,,30D,ORAL,,DAILY,"[""CYMBALTA""]",,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
