id,Name,PharmacyOrderableItem,DosageForm,DeaSpcl,OrderUnit,PricePerOrderUnit,BenchmarkPricePerDispenseUnit,DispenseUnit,DispenseUnitsPerOrderUnit,PricePerDispenseUnit,NcpdpDispenseUnit,VaPrintName,PackageSize,PackageType,DrugClass,Ndc,ApplicationPackage,Message,Restriction,Strength,Unit,PossibleDosages,LocalPossibleDosage,Synonym,Generic,InactiveDate,PharmacyOrderableItemID,RxCUI,NF
84851,zzdiaZEPAM 5MG RECTAL GEL,DIAZEPAM,"GEL,RTL",4,EA,7.76,244.650,EA,1,7.760,EACH,,,,CN400 ANTICONVULSANTS,66490-0654-20,OXU,REQUIRES SDR,,,,[],[],[],,2008-01-30,1466,,N/F
85169,zzdiaZEPAM 5MG TAB,DIAZEPAM,TAB,4,BT,24.3,00000.146800,TAB,500,0.049,EACH,DIAZEPAM 5MG TAB,500,BOTTLE,CN302 BENZODIAZEPINE DERIVATIVE SEDATIVES/HYPNOTICS,00378-0345-05,OX,,,5,MG,"[{""Dose"": ""5"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""10"", ""DispenseUnitsPerDose"": ""2""}]","[{""LocalPossibleDosage"": ""1 TABLET"", ""NumericDose"": """", ""DoseUnit"": """"}, {""LocalPossibleDosage"": ""2 TABLETS"", ""NumericDose"": """", ""DoseUnit"": """"}]",[],DIAZEPAM,2007-04-08,225,197591,
83775,zzdiaZEPAM 5MG/ML,DIAZEPAM 5MG/ML,INJ,4L,BX,13.50,,SYR,10,1.350,EACH,,,,CN302 BENZODIAZEPINE DERIVATIVE SEDATIVES/HYPNOTICS,00205-2810-46,IU,,,,,[],[],"[""VALIUM""]",,2005-02-20,781,,
1582,zzdicLOFENAC 0.1% OPHTHAL SOLN 2.5ML,DICLOFENAC 0.1%,"SOLN,OPH",6P,BT,7.27,00016.576000,ML,2.5,2.9080,MILLILITERS,DICLOFENAC NA 0.1% OPH SOLN,2.5 ML,BOTTLE,"OP300 ANTI-INFLAMMATORIES,TOPICAL OPHTHALMIC",58768-0100-02,IOU,RESTRICTED TO OPTOMETRY,,,,[],"[{""LocalPossibleDosage"": ""1 DROP"", ""NumericDose"": """", ""DoseUnit"": """"}, {""LocalPossibleDosage"": ""2 DROPS"", ""NumericDose"": """", ""DoseUnit"": """"}]",[],DICLOFENAC,2005-03-01,481,309853,
2573,zzdigOXIN 0.05MG/ML ELIXIR,DIGOXIN 0.05MG/ML,ELIXIR,6P,BT,21.02,,ML,60,0.350333,MILLILITERS,,,,CV050 DIGITALIS GLYCOSIDES,00173-0246-27,,,,,,[],[],[],,2009-04-27,672,,
85171,zzdilTIAZEM 240MG ER CAP,DILTIAZEM,"CAP,SA",6P,BT,92.59,00002.051110,CAP,90,1.029,EACH,,,,CV200 CALCIUM CHANNEL BLOCKERS,00093-5118-98,OX,,,,,[],[],[],,2005-09-20,569,830837,
84965,zzdipHENHYDRAMINE 25MG CAP,DIPHENHYDRAMINE,"CAP,ORAL",9P,BT,11.01,00000.045500,CAP,1000,0.011010,EACH,DIPHENHYDRAMINE HCL 25MG CAP,1000,BOTTLE,"AH102 ANTIHISTAMINES,ETHANOLAMINE",00603-3337-32,OX,** 1000'S **,,25,MG,"[{""Dose"": ""25"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""50"", ""DispenseUnitsPerDose"": ""2""}]","[{""LocalPossibleDosage"": ""1 CAPSULE"", ""NumericDose"": """", ""DoseUnit"": """"}, {""LocalPossibleDosage"": ""2 CAPSULES"", ""NumericDose"": """", ""DoseUnit"": """"}]",[],DIPHENHYDRAMINE,2005-06-21,134,309936,
84966,zzdipHENHYDRAMINE 25MG CAP,DIPHENHYDRAMINE,"CAP,ORAL",9P,BT,0.71,0.032,CAP,30,0.023667,EACH,DIPHENHYDRAMINE HCL 25MG CAP,30,BOTTLE,"AH102 ANTIHISTAMINES,ETHANOLAMINE",11819-0066-30,OX,AVAILABLE IN CHINLE ONLY,,25,MG,"[{""Dose"": ""25"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""50"", ""DispenseUnitsPerDose"": ""2""}]","[{""LocalPossibleDosage"": ""1 CAPSULE"", ""NumericDose"": """", ""DoseUnit"": """"}, {""LocalPossibleDosage"": ""2 CAPSULES"", ""NumericDose"": """", ""DoseUnit"": """"}]",[],DIPHENHYDRAMINE,2008-02-19,134,,
1476,zzdipHENHYDRAMINE 25MG CAP Z/G (T),DIPHENHYDRAMINE,"CAP,ORAL",9,BT,8.36,0.032,CAPSULE,1000,0.008,EACH,DIPHENHYDRAMINE HCL 25MG CAP,1000,BOTTLE,"AH102 ANTIHISTAMINES,ETHANOLAMINE",00182-0492-10,O,CAPS 1000s,,25,MG,"[{""Dose"": ""25"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""50"", ""DispenseUnitsPerDose"": ""2""}]",[],[],DIPHENHYDRAMINE,2004-12-15,134,309936,
85184,zzdipHENHYDRAMINE 25MG U/D,DIPHENHYDRAMINE,"CAP,ORAL",6P,BX,1.62,00000.091670,CAP,24,0.068,EACH,DIPHENHYDRAMINE HCL 25MG CAP,24,BOTTLE,"AH102 ANTIHISTAMINES,ETHANOLAMINE",00904-2035-24,,,,25,MG,"[{""Dose"": ""25"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""50"", ""DispenseUnitsPerDose"": ""2""}]",[],[],DIPHENHYDRAMINE,2008-11-30,134,1049909,
1477,zzdipHENHYDRAMINE 50MG,,,6P,BT,.58,,CAP,30,0.019,EACH,,,,,,,CAPS 30s,,,,[],[],"[""BENADRYL"", ""DIP50""]",,1992-12-08,,,
83784,zzdipHENHYDRAMINE 50MG CAP U/D,,,,,,,,,,EACH,,,,,,,,,,,[],[],[],,1991-10-23,,,
85059,zzdipHENHYDRAMINE 50MG/ML INJ,DIPHENHYDRAMINE 50MG/ML,"INJ,SOLN",6,BX,7.33,00001.864000,ML,10,0.733000,EACH,,,,"AH102 ANTIHISTAMINES,ETHANOLAMINE",00071-4259-45,,PRE-FILLED SYRINGE,,,,[],[],[],,2005-02-28,417,1049289,
75,zzdipHENHYDRAMINE ELIXIR,,,,,,,BT,,,EACH,,,,,,,,,,,[],[],[],,1991-10-23,,,
1734,zzdipHENOXYLATE / ATROPINE,,,5AB,BT,6.65,,TAB,1000,0.007,EACH,,,,,0536-3763-01,,TABLET,,,,[],[],[],,1992-05-31,,,
99,zzdipHENOXYLATE 2.5MG/ATROPINE 0.025MG,ZZ ATROPINE/DIPHENOXYLATE,TAB,5AB,BT,7.29,000000.32990,TAB,100,0.073,EACH,ATROPINE 0.025/DIPHENOXYLATE 2.5MG TAB,100,BOTTLE,GA208 ANTIDIARRHEAL AGENTS,00378-0415-01,,,,,,[],"[{""LocalPossibleDosage"": ""1 TABLET"", ""NumericDose"": """", ""DoseUnit"": """"}, {""LocalPossibleDosage"": ""2 TABLETS"", ""NumericDose"": """", ""DoseUnit"": """"}]","[""LOMOTIL""]",ATROPINE/DIPHENOXYLATE,2012-05-21,166,1190572,N/F
1902,ZZDOCUSATE SODIUM 20MG/5ML SYRUP,DOCUSATE 20MG/5ML,SYRUP,6,BT,12.39,000000.02887,ML,473,0.0262,MILLILITERS,DOCUSATE SODIUM 20MG/5ML SYRUP,473.0,BOTTLE,GA205 STOOL SOFTENER,54838-0107-80,UOX,STRENGTH = 60MG/15ML,,20,MG/5ML,[],"[{""LocalPossibleDosage"": ""10 ML"", ""NumericDose"": ""10"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""10 ML (40MG)"", ""NumericDose"": ""10"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""12.5 ML"", ""NumericDose"": ""12.5"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""12.5 ML (50MG)"", ""NumericDose"": ""12.5"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""15 ML"", ""NumericDose"": ""15"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""15 ML (60MG)"", ""NumericDose"": ""15"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""17.5 ML"", ""NumericDose"": ""17.5"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""17.5 ML (70MG)"", ""NumericDose"": ""17.5"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""2.5 ML"", ""NumericDose"": ""2.5"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""2.5 ML (10MG)"", ""NumericDose"": ""2.5"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""20 ML"", ""NumericDose"": ""20"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""20 ML (80MG)"", ""NumericDose"": ""20"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""22.5 ML"", ""NumericDose"": ""22.5"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""22.5 ML (90MG)"", ""NumericDose"": ""22.5"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""25 ML"", ""NumericDose"": ""25"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""25 ML (100MG)"", ""NumericDose"": ""25"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""27.5 ML"", ""NumericDose"": ""27.5"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""27.5 ML (110MG)"", ""NumericDose"": ""27.5"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""30 ML"", ""NumericDose"": ""30"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""30 ML (120MG)"", ""NumericDose"": ""30"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""5 ML"", ""NumericDose"": ""5"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""5 ML (20MG)"", ""NumericDose"": ""5"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""7.5 ML"", ""NumericDose"": ""7.5"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""7.5 ML (30MG)"", ""NumericDose"": ""7.5"", ""DoseUnit"": ""MILLILITER(S)""}]","[""DOSS"", ""COLACE""]",DOCUSATE,,2862,1245391,
497,zzdoxAPRAM 20MG/ML INJ,,,6P,VI,9.06,,,20,0.453,EACH,,,,CV150 ALPHA BLOCKERS/RELATED,,O,,,,,[],[],[],,1993-07-21,,,N/F
84004,zzdoxEPIN 50MG CAP,,,,,,,,,,EACH,,,,,,,N/F,,,,[],[],[],,1993-04-24,,,N/F
1537,zzdoxYCYCLINE 100MG TAB,ZZ DOXYCYCLINE,TAB,6P,BT,18.68,000000.04056,TAB,500,0.0374,EACH,,,,AM250 TETRACYCLINES,60429-0069-05,,"GSMS, CHINLE ONLY",,,,[],[],[],,2012-06-10,627,197633,
85625,zzdroSP,,,,,,,,,,EACH,,,,,,,****REQUIRES SDR****,,,,[],[],[],,2009-02-24,,,N/F
88370,ZZDULOXETINE HCL 20MG EC CAP (PINON),DULOXETINE,"CAP,EC",6,BT,2.74,000000.05416,CAP,60,0.0457,,DULOXETINE HCL 20MG EC CAP,60,BOTTLE,"CN609 ANTIDEPRESSANTS,OTHER",51407-0817-60,OUX,,,20,MG,"[{""Dose"": ""20"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""40"", ""DispenseUnitsPerDose"": ""2""}]",[],[],DULOXETINE,2024-12-25,2447,596926,
84213,zzenaLAPRIL 10 MG TAB,,,,,,,,,,EACH,,,,,,,,,,,[],[],[],,1992-05-31,,,
84212,zzenaLAPRIL 5MG TAB,ENALAPRIL,TAB,6P,,91.18,,TAB,100,0.912,EACH,ENALAPRIL MALEATE 5MG TAB,100,BOTTLE,CV800 ACE INHIBITORS,,,,,5,MG,"[{""Dose"": ""5"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""10"", ""DispenseUnitsPerDose"": ""2""}]",[],[],ENALAPRIL,1995-03-22,889,858813,N/F
84093,zzenaLAPRIL MALEATE 10MG TAB,,,6P,,,,,,,EACH,,,,,,,,,,,[],[],"[""VASOTEC""]",,1989-05-02,,,N/F
87373,ZZERENUMAB-AOOE 70MG/ML INJECTION 2ML,ERENUMAB-AOOE 70 MG/ML,INJ,6,BX,394.09,000319.38500,ML,2,197.0450,,ERENUMAB-AOOE 70MG/ML AUTOINJECTOR 1ML,OTHER,OTHER,CN105 ANTIMIGRAINE AGENTS,55513-0841-02,OX,***SDR REQUIRED***,,70,MG/ML,"[{""Dose"": ""70"", ""DispenseUnitsPerDose"": ""1""}]",[],"[""AIMOVIG 70 MG AUTO-INJECTOR""]",ERENUMAB-AOOE,2025-01-21,2999,2045636,N/F
122,zzergOTAMINE 2MG S.L.,,,6P,BT,4.85,,,24,0.202,EACH,,,,,,,,,,,[],[],"[""ERGOSTAT SUBLINGUAL"", ""ERGOSTAT""]",,1993-07-21,,,N/F
84007,zzergOTAMINE 1MG & CAFFEINE 100MG TAB,ZZ CAFFEINE/ERGOTAMINE,TAB,6P,BX,23.20,00000.773900,TABS,100,0.232,EACH,CAFFEINE 100/ERGOTAMINE 1MG TAB,100,BOX,CN105 ANTIMIGRAINE AGENTS,0052-0542-91,,,,,,[],"[{""LocalPossibleDosage"": ""1 TABLET"", ""NumericDose"": """", ""DoseUnit"": """"}, {""LocalPossibleDosage"": ""2 TABLETS"", ""NumericDose"": """", ""DoseUnit"": """"}]",[],CAFFEINE/ERGOTAMINE,2005-01-02,836,,
85066,zzergoTAMINE/CAFFEINE 1MG/100MG TAB,ZZ CAFFEINE/ERGOTAMINE,TAB,6P,BT,92.16,000000.84550,TAB,100,0.922,EACH,CAFFEINE 100/ERGOTAMINE 1MG TAB,100,BOTTLE,CN105 ANTIMIGRAINE AGENTS,60258-0070-01,OXU,,,,,[],"[{""LocalPossibleDosage"": ""1 TABLET"", ""NumericDose"": ""1"", ""DoseUnit"": ""TABLET(S)""}, {""LocalPossibleDosage"": ""2 TABLETS"", ""NumericDose"": ""2"", ""DoseUnit"": ""TABLET(S)""}]","[""CAFERGOT""]",CAFFEINE/ERGOTAMINE,2014-02-05,836,317069,
84296,zzergOTAMINE/CAFFEINE TABS,ZZ CAFFEINE/ERGOTAMINE,TAB,6P,BT,35.77,,TAB,100,0.358,EACH,CAFFEINE 100/ERGOTAMINE 1MG TAB,100,BOTTLE,CN105 ANTIMIGRAINE AGENTS,00781-1995-01,,,,,,[],"[{""LocalPossibleDosage"": ""1 TABLET"", ""NumericDose"": """", ""DoseUnit"": """"}, {""LocalPossibleDosage"": ""2 TABLETS"", ""NumericDose"": """", ""DoseUnit"": """"}]",[],CAFFEINE/ERGOTAMINE,1999-07-15,836,,
84659,zzestRADIOL 2MG VAGINAL RING,ESTRADIOL,"RING,VAG",6P,EA,82.65,000202.30000,EA,1,82.650,EACH,ESTRADIOL 2MG VAGINAL RING,1,PACKAGE,HS300 ESTROGENS,00013-2150-36,,INACTIVE,,2,MG,"[{""Dose"": ""2"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""4"", ""DispenseUnitsPerDose"": ""2""}]","[{""LocalPossibleDosage"": ""RING"", ""NumericDose"": """", ""DoseUnit"": """"}]",[],ESTRADIOL,2009-03-30,1096,848328,N/F
84339,zzestRADIOL TRANSDERMAL SYSTEM 0.1MG,ESTRADIOL,PATCH,6P,BX,57.30,,BX,1,57.300,EACH,,,,,00083-2323-24,,,,,,[],[],[],,2005-03-12,1308,,N/F
83836,zzestRADIOL VALERATE 20MG/ML INJ,,,6P,,,,,,,EACH,,,,,,,,,,,[],[],[],,1993-07-21,,,
84873,zzexeMASTANE 25MG TAB,EXEMESTANE,TAB,6P,BT,142.82,000014.41666,TAB,30,4.760667,EACH,EXEMESTANE 25MG TAB,30,BOTTLE,"AN900 ANTINEOPLASTIC,OTHER",00009-7663-04,,INACTIVE,,25,MG,"[{""Dose"": ""25"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""50"", ""DispenseUnitsPerDose"": ""2""}]",[],"[""AROMASIN""]",EXEMESTANE,2011-05-15,1140,310261,N/F
84845,zzezeTIMIBE 10MG TAB,EZETIMIBE,TAB,6P,BT,,0.000,TABLET,1.31,0.0000,EACH,,,,CV350 ANTILIPEMIC AGENTS,,,,,,,[],[],"[""ZETIA""]",,2010-06-16,1311,,N/F
84646,zzfenOFIBRATE 160MG TAB,ZZ FENOFIBRATE,TAB,6,BT,113.93,00003.518670,TAB,90,1.265889,EACH,FENOFIBRATE 160MG TAB,90,BOTTLE,CV350 ANTILIPEMIC AGENTS,00074-4013-90,,**FOR SANDS STUDY PATIENTS**,,160,MG,"[{""Dose"": ""160"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""320"", ""DispenseUnitsPerDose"": ""2""}]",[],"[""TRICOR""]",FENOFIBRATE,2005-08-08,1086,,N/F
84880,zzfenOFIBRATE 160MG TAB,ZZ FENOFIBRATE,TAB,6,BT,0,00003.518670,TAB,90,0.000,EACH,FENOFIBRATE 160MG TAB,90,BOTTLE,CV350 ANTILIPEMIC AGENTS,00074-4013-90,,FOR SANDS PATIENTS ONLY,,160,MG,"[{""Dose"": ""160"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""320"", ""DispenseUnitsPerDose"": ""2""}]",[],"[""TRICOR""]",FENOFIBRATE,2005-02-28,1086,,N/F
85361,zzfenOFIBRATE 160MG TAB,ZZ FENOFIBRATE,TAB,6P,BT,10.51,000006.65833,TAB,30,0.350,EACH,FENOFIBRATE 160MG TAB,30,BOTTLE,CV350 ANTILIPEMIC AGENTS,59630-0485-30,,,,160,MG,"[{""Dose"": ""160"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""320"", ""DispenseUnitsPerDose"": ""2""}]",[],"[""TRIGLIDE""]",FENOFIBRATE,2012-07-16,1086,349287,
86233,zzfenOFIBRATE 50MG TAB,ZZ FENOFIBRATE,TAB,6P,BT,3.87,000006.65833,TAB,30,0.129,EACH,FENOFIBRATE 50MG TAB,30,BOTTLE,CV350 ANTILIPEMIC AGENTS,59630-0480-30,,,,50,MG,"[{""Dose"": ""50"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""100"", ""DispenseUnitsPerDose"": ""2""}]",[],"[""TRIGLIDE""]",FENOFIBRATE,2012-07-16,1086,577031,
84809,zzfenOFIBRATE 54MG TAB,ZZ FENOFIBRATE,TAB,6P,BT,0,00001.172890,TAB,90,0.000,EACH,FENOFIBRATE 54MG TAB,90,BOTTLE,CV350 ANTILIPEMIC AGENTS,00074-4009-90,,,,54,MG,"[{""Dose"": ""54"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""108"", ""DispenseUnitsPerDose"": ""2""}]",[],"[""TRICOR""]",FENOFIBRATE,2005-05-10,1086,,N/F
84643,zzfenOFIBRte 160mg TAB,ZZ FENOFIBRATE,TAB,6P,,,,,,,EACH,FENOFIBRATE 160MG TAB,90,BOTTLE,CV350 ANTILIPEMIC AGENTS,00074-4013-90,,,,160,MG,"[{""Dose"": ""160"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""320"", ""DispenseUnitsPerDose"": ""2""}]",[],[],FENOFIBRATE,2005-02-28,1086,,
84938,zzferROUS GLUCONATE 225MG TAB,FERROUS GLUCONATE,TAB,9P,BT,1.74,00000.044000,TAB,100,0.017400,EACH,,,,TN410 IRON,00677-0069-01,,,,,,[],[],[],,2005-09-21,182,242590,
84302,zzferROUS SULFATE 25MG/ML DROP,ZZ FERROUS SULFATE 25MG/ML,"DROPS,ORAL",9,BT,3.35,5.240,BT,1,3.350000,MILLILITERS,,,,TN410 IRON,00536-0710-80,IOUX,,,,,[],[],[],,2005-09-25,898,251156,
85316,zzferROUS SULFATE 75MG/0.6ML DROPS,ZZ FERROUS SULFATE 25MG/ML,"DROPS,ORAL",6P,BT,1.87,000000.09420,ML,50,0.037,MILLILITERS,,,,TN410 IRON,00603-0762-47,,**25MG/ML ELEMENTAL IRON**,,,,[],[],[],,2009-01-04,898,251156,
88225,ZZFILGRASTIM,FILGRASTIM 480MCG/0.8ML,"INJ,SOLN",6,EA,0,0.000,SYRINGE,1,0.0000,,FILGRASTIM-SNDZ 480MCG/0.8ML SYR,0.8,SYRINGE,BL400 BLOOD FORMATION PRODUCTS,61314-0326-01,OUX,,,600,MCG/ML,"[{""Dose"": ""600"", ""DispenseUnitsPerDose"": ""1""}]",[],[],FILGRASTIM-SNDZ,2023-07-27,2938,1605074,
87170,ZZFILGRASTIM 300MCG/0.5ML INJ,FILGRASTIM 300MCG/0.5ML,"INJ,SOLN",6,BX,1271.1,000667.41000,SYR,5,254.2200,,FILGRASTIM 300MCG/0.5ML (600MCG/ML) SYR,0.5,SYRINGE,BL400 BLOOD FORMATION PRODUCTS,55513-0924-10,OXU,***SDR REQUIRED***/NOTE CONCENTRATION!,,600,MCG/ML,"[{""Dose"": ""600"", ""DispenseUnitsPerDose"": ""1""}]","[{""LocalPossibleDosage"": ""0.5ML (300 MCG)"", ""NumericDose"": ""0.5"", ""DoseUnit"": ""MILLILITER(S)""}]","[""NEUPOGEN""]",FILGRASTIM,2023-07-27,435,727535,N/F
87296,ZZFILGRASTIM 480MCG/0.8ML INJ,ZZINACTIVE,"INJ,SOLN",6,BX,,000548.72500,ML,.8,,,FILGRASTIM-SNDZ 480MCG/0.8ML SYR,0.8,SYRINGE,BL400 BLOOD FORMATION PRODUCTS,61314-0326-01,OUX,***SDR REQUIRED***,,600,MCG/ML,"[{""Dose"": ""600"", ""DispenseUnitsPerDose"": ""1""}]","[{""LocalPossibleDosage"": ""0.8ML (480 MCG)"", ""NumericDose"": ""0.8"", ""DoseUnit"": ""MILLILITER(S)""}]","[""ZARXIO""]",FILGRASTIM-SNDZ,2023-07-27,3544,1605074,N/F
84100,zzfleCAINIDE ACETATE 100MG TAB,,,6P,BT,,0,TAB,100,0.000,EACH,,,,,00087-0307-10,,,,,,[],[],"[""TAMBOCOR""]",,1993-08-31,,,N/F
85581,zzfluCONAZOLE 200MG TAB,FLUCONAZOLE,TAB,6,BT,37.06,00014.324600,TAB,100,0.371,EACH,FLUCONAZOLE 200MG TAB,100,UNIT DOSE,AM700 ANTIFUNGALS,63304-0806-01,OU,,,200,MG,"[{""Dose"": ""100"", ""DispenseUnitsPerDose"": "".5""}, {""Dose"": ""200"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""400"", ""DispenseUnitsPerDose"": ""2""}]",[],[],FLUCONAZOLE,2009-03-05,303,197700,
1721,zzfluNISOLIDE 250MCG MDI,ZZ FLUNISOLIDE,INHALANT,6R,EA,43.46,00013.762860,GM,7,6.208571,GRAMS,,,,"RE101 ANTI-INFLAMMATORIES,INHALATION",00456-0672-99,,,,,,[],[],[],,2008-11-30,551,310356,N/F
84504,zzfluOCINOLONE 0.01% TOPICAL SOLN 60ML,ZZ FLUOCINOLONE,"SOLN,TOP",6,BT,,00000.183330,ML,60,,MILLILITERS,FLUOCINOLONE ACETONIDE 0.01% TOP SOLN,60 ML,BOTTLE,"DE200 ANTI-INFLAMMATORY,TOPICAL",00168-0059-60,IOU,requires SDR!,,,,[],"[{""LocalPossibleDosage"": ""A SMALL AMOUNT"", ""NumericDose"": """", ""DoseUnit"": """"}]","[""%""]",FLUOCINOLONE,2005-03-01,1012,1191310,N/F
84223,zzfluOCINOLONE ACETONIDE 0.025%,ZZ FLUOCINOLONE,"CREAM,TOP",6,TU,1.04,,TU,1,1.040,GRAMS,FLUOCINOLONE ACETONIDE 0.025% CREAM,15 GM,TUBE,"DE200 ANTI-INFLAMMATORY,TOPICAL",45802-068-35,U,,,,,[],[],[],FLUOCINOLONE,2000-08-15,892,,
84607,zzfluOCINONIDE 0.05% TOPICAL GEL,FLUOCINONIDE 0.05%,"GEL,TOP",6,TU,,00001.400670,G,15,,GRAMS,FLUOCINONIDE 0.05% TOP GEL,15 GM,TUBE,"DE200 ANTI-INFLAMMATORY,TOPICAL",00168-0135-15,O,,,,,[],"[{""LocalPossibleDosage"": ""A SMALL AMOUNT"", ""NumericDose"": """", ""DoseUnit"": """"}]",[],FLUOCINONIDE,2005-03-01,1062,310362,N/F
84466,zzfluTICASONE 110MCG MDI 13G,ZZ FLUTICASONE,"INHL,ORAL",6,EA,38.54,00007.354620,G,13,2.964615,EACH,,,,"RE101 ANTI-INFLAMMATORIES,INHALATION",00173-0494-00,OUX,,,,,[],[],[],,2005-06-05,642,746404,
1880,zzfluTICASONE 220MCG HFA,ZZ FLUTICASONE,"INHL,ORAL",6,GM,3.22,00011.425380,GM,13,0.247692,EACH,,,,"RE101 ANTI-INFLAMMATORIES,INHALATION",00173-0495-00,OUX,13G,,,,[],"[{""LocalPossibleDosage"": ""1 PUFF"", ""NumericDose"": """", ""DoseUnit"": """"}, {""LocalPossibleDosage"": ""2 PUFFS"", ""NumericDose"": """", ""DoseUnit"": """"}]",[],,2005-07-02,642,746419,
84622,zzfluTICASONE 250MCG/SALMETREOL DISKUS,ZZ FLUTICASONE/SALMETEROL,"INHL,ORAL",6P,PG,53.65,00004.143210,BLISTERS,28,1.916071,EACH,,,,"RE109 ANTIASTHMA,OTHER",00173-0696-02,,**2ND LINE AGENT IN ASTHMA**,,,,[],[],[],,2005-08-07,1070,746734,
84543,zzfluTICASONE 44MCG MDI 13G,ZZ FLUTICASONE,"INHL,ORAL",6,GM,2.19,00005.493080,GM,13,0.168462,EACH,,,,"RE101 ANTI-INFLAMMATORIES,INHALATION",00173-0491-00,OUX,,,,,[],[],[],,2005-08-05,642,746422,
84215,zzfurOSEMIDE 20MG TAB,FUROSEMIDE,TAB,6P,BT,44.82,00000.139900,TABLETS,1000,0.044820,EACH,FUROSEMIDE 20MG TAB,1000,BOTTLE,CV702 LOOP DIURETICS,00378-0208-10,,,,20,MG,"[{""Dose"": ""20"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""40"", ""DispenseUnitsPerDose"": ""2""}, {""Dose"": ""60"", ""DispenseUnitsPerDose"": ""3""}]","[{""LocalPossibleDosage"": ""3"", ""NumericDose"": """", ""DoseUnit"": """"}, {""LocalPossibleDosage"": ""1 TABLET"", ""NumericDose"": """", ""DoseUnit"": """"}, {""LocalPossibleDosage"": ""2 TABLETS"", ""NumericDose"": """", ""DoseUnit"": """"}, {""LocalPossibleDosage"": ""3 TABLETS"", ""NumericDose"": """", ""DoseUnit"": """"}, {""LocalPossibleDosage"": ""DEL"", ""NumericDose"": """", ""DoseUnit"": """"}]",[],FUROSEMIDE,2005-06-21,156,310429,
85571,zzfurOSEMIDE 20MG TAB,FUROSEMIDE,TAB,6,BT,4.01,00000.151210,TAB,1000,0.004,EACH,FUROSEMIDE 20MG TAB,1000,BOTTLE,CV702 LOOP DIURETICS,00603-3739-32,O,,,20,MG,"[{""Dose"": ""10"", ""DispenseUnitsPerDose"": "".5""}, {""Dose"": ""20"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""40"", ""DispenseUnitsPerDose"": ""2""}]",[],[],FUROSEMIDE,2008-12-01,156,310429,
